604	8613135	3733765
604	4462230	4857652
604	6545628	4047539
604	6038078	833861
604	3452822	5439552
604	21104	1277783
604	1401781	264741
864	4765642	5723762
864	5644476	5500139
864	8917027	3242695
864	3347315	6804319
864	1261654	1475936
864	1573326	1660724
864	4793949	8727514
864	1489545	1673276
864	4358137	3828314
864	3200898	4132235
864	3712978	1916906
864	4544890	4984170
864	8277346	6703472
864	1568727	587190
864	478894	7127593
864	4110788	7408567
864	5189910	3092265
864	7003787	1314235
864	5462218	6295860
864	8578123	1554920
864	6727517	6805996
864	5527109	8077995
864	2348089	6634310
864	6897196	6693950
864	4262384	3456890
864	8013104	1417556
864	2342952	1544146
864	2738724	3519734
864	7601429	7492740
864	1709911	2660295
864	373710	1800623
864	2441917	7586297
864	7045423	2509817
864	6739548	6391875
864	8400737	3749283
864	8273580	6432708
864	2731252	7052738
864	7404765	7379325
864	2375724	629460
864	6370607	7376094
864	1843959	1294264
864	8357936	1531997
864	2963719	2468684
864	2141557	8874310
864	829803	6016219
864	7753140	4931166
864	5181065	3399540
864	5466726	7127550
864	1236798	4374359
864	7542189	7371815
864	4549532	7705148
864	1537648	8112786
864	2707873	6648967
864	1922834	2040386
1156	559576	3344697
1156	2938119	6601642
1156	3050219	5816398
1156	5320822	3924665
1156	597394	3142713
1156	2997665	4325990
1156	4909894	8387308
1156	7291895	4483015
1156	8722385	383841
1156	3289845	6248371
1156	4769698	4865865
1156	3603996	4136067
1156	7395426	7064435
1156	380224	5056927
1156	5976749	3029678
1156	2696635	5822454
1156	4391074	5796125
1156	4293602	6357308
1156	2448198	1828128
1156	6952502	8605415
1156	8389328	1815082
1156	5375000	1578536
1156	597031	4311454
1156	5591695	6910410
1156	4300250	1877697
1156	7504824	3098729
1156	2428998	7694280
1156	3428452	2665061
1156	2407602	3965632
1156	478634	5664290
1156	954606	3973368
1156	6818606	6894581
1156	2436601	7832345
1156	621504	1392230
1156	7080481	7775501
1156	4865548	6446000
1156	4421826	7026621
1156	3344739	926453
1156	6847155	3213858
1156	5449504	4537699
1156	7125071	2287965
1156	718921	2043237
1156	85628	6062709
1156	1374712	1935664
1156	8089710	2775210
1156	7151935	3146429
1156	6794388	6816069
1156	8071012	8288785
1156	4311208	4199724
86	4333518	3369120
86	8543187	4839564
86	4414299	1805371
86	3937803	275453
86	8101509	4355952
86	4187918	5385034
86	6418568	8562132
86	45188	4735728
86	7352965	6321735
86	5587814	1355073
86	5588972	6298712
86	2279850	8214907
86	8742317	3224835
86	4494155	964668
86	1828976	4764803
86	8787998	3069210
86	8300732	7975091
86	7166401	5988991
86	11951	164824
86	978521	3045454
86	6925246	5462421
86	6204262	691159
86	5241098	4134807
86	2281952	4769553
86	2415497	2985584
86	4029742	8239517
86	298697	781400
86	765520	7673229
86	404884	4550396
86	2539782	6109782
86	1044275	5226538
86	3635505	6896112
86	6962985	1787265
86	1628318	8516100
86	2494925	6676387
86	5314079	4781462
86	856029	5325751
86	1278337	3417835
86	3015901	4416379
86	447515	2916589
86	5444579	207957
86	777069	8913641
86	86647	4184347
86	3111999	8122061
86	5455316	3103542
86	211163	1697660
86	5151681	7806724
86	2851551	2309324
86	8136203	4410440
86	4668011	3789956
86	5178816	3804113
86	1881754	3415370
86	3492949	8789270
86	4690202	8209371
86	8004320	6328663
86	3536351	7744380
1727	5593363	2253889
1727	6210494	4370613
1727	8204091	3159889
1727	1175058	3465763
1727	6812058	142032
1727	7383417	7748066
1727	741100	6132402
1727	3921605	5313321
1727	18445	6491233
1727	1752674	4706185
1727	316771	524510
1727	3314051	6562193
1727	2368561	8019084
1727	776821	6894683
1727	5673787	6655338
1727	7208195	2136235
1727	2499738	8540295
1727	1979149	3495816
1727	847640	903970
1727	2695182	602406
1727	7625993	5300190
1727	7979586	8839596
1727	2507644	3204507
1727	5361043	5858717
1727	491970	3065551
1727	2441942	5527693
1727	5641738	7701779
1727	4711515	3737120
1727	4495211	2387282
1727	5608448	7025221
1727	861352	5983182
1727	2055183	5275923
1727	2955049	869429
1727	4859326	8267511
1727	2562186	5556388
1727	7512453	2514618
1727	2139856	7766641
1727	1534279	2285342
1727	4084793	3879137
1727	7145664	3630374
1727	2434106	7997913
1727	8375372	7732622
1727	4190024	1189471
1727	7199259	652843
1727	940861	3256578
1727	8158993	6080606
1727	8447141	4270327
1727	8456964	7337685
1727	4797804	7955102
1727	3961784	1448860
1727	5005667	1911621
1727	4229356	8366207
1727	5331300	2596213
1727	6125959	5723715
1727	8475810	4378605
1727	6041996	3145737
1727	5980970	2056612
1727	3335569	8130657
1727	7522129	5601796
1727	6059058	4521139
1727	484078	8434495
1727	3168924	3808038
1727	5122238	684019
1727	3134945	316536
1727	1940932	4205347
1727	8651446	1047951
1727	3946392	3770485
1727	2413503	7500809
1727	258253	7565522
768	3223089	5878363
768	7384310	3889718
768	1641557	5755958
768	4535390	3342502
768	2234587	7262595
768	6027664	2272532
768	6104231	842648
768	2297870	5926452
768	3693444	5581657
768	6305886	7619068
768	7786740	5947486
768	2774440	2292687
768	751319	1084245
768	3916567	1149202
768	534667	1516762
768	3126183	7338801
768	3617539	7625195
768	3814604	8412676
768	5407270	429279
768	2125408	834120
768	8534415	1675692
768	6468726	1067012
768	6144826	1831698
768	2151660	7424819
768	4763008	1784714
768	8366300	3822492
768	7944659	6235705
768	2763147	1121796
768	5918838	1310772
768	7278394	8522791
768	6942938	1334682
768	2179739	8901636
768	5824138	7799506
768	3913328	8002734
768	2543304	534079
768	5474156	5213733
768	2917220	7744092
768	7240057	6413826
768	4916414	6829613
768	6908632	2439874
768	8466173	3811600
768	61645	8113823
768	6723629	8013993
768	7045987	8103225
768	5959146	7667574
768	6445518	159825
768	7666950	1165161
768	3735829	7959841
768	5039122	3736555
768	4828481	2622435
768	6813309	400824
768	2468877	5632035
768	2146801	4397405
768	1781443	3277744
768	8095856	5277043
768	2069944	8636006
768	6954062	3825825
768	2168074	495184
768	8639609	7263301
768	6587060	1166195
768	2198592	5179237
768	7947946	6540405
768	626846	8249231
768	3636401	8303792
768	1595176	4255745
768	8333768	8594289
768	1075237	4345038
768	6328254	3485294
768	1773562	6189591
768	128742	3146624
768	1432509	7716311
768	2892030	4812804
768	5552077	8429313
768	6559374	2629658
768	4633058	8004363
768	4852801	6493511
1694	3620008	354644
1694	4300430	8581590
1694	8161403	5799862
1694	2014885	4073789
1694	7010621	7900581
1694	414563	635138
1694	1131161	2586468
1694	3684248	3706501
1694	4190411	7875515
1694	2329720	2225160
1694	3231503	5042968
1694	1203727	6447929
1694	3647469	2739422
1694	6671858	8360777
1694	4752331	7541280
1694	7975	5922884
1694	4754472	4508055
1694	567894	2177455
1694	5608090	7076072
1694	1045380	2585664
1694	1634093	8862230
1694	773048	4479818
1694	3600156	2659202
1694	5722284	4063967
1694	796637	960018
1694	5738769	1615364
1694	7367390	3640204
1694	5938607	6277716
1694	6779281	1438392
1694	4842144	3708407
1694	7333539	4357040
1694	8723461	4800061
1694	284530	6446318
1694	5501301	4178655
1694	7072920	3204019
1694	598644	6789306
1694	812589	8036485
1694	4039900	8366035
1694	4537009	2309722
1694	1143672	6141568
1694	1081096	2611459
1694	5383834	1725361
1694	3246881	3155304
1694	2409202	5361983
1694	7994780	4237753
1694	724121	3196712
1694	3004818	3972557
1694	6270293	5283744
1694	7847905	8677654
1694	717006	3818018
1694	4062546	5958509
1694	1167067	553908
1694	1218257	5904282
1694	2979940	733979
1694	2914398	7375211
1694	2374696	6381777
1694	7284979	2751028
1694	4221731	4185759
1694	7291945	4610002
1694	7900236	4629116
1694	1526276	3983895
1694	8061794	3191829
1694	7899548	4127060
816	6921046	4889579
816	5982630	5096010
816	4322386	7980487
816	3329777	7839092
816	4644061	7636219
816	543197	5219450
816	233151	4632866
816	8156563	6525046
816	4717209	6108586
816	257731	3949916
816	5298576	3163484
816	685058	8227194
816	8610952	6680309
816	2584739	6973332
816	4848512	4951341
816	945134	3630904
816	1876179	6761113
816	6601156	953440
816	4267625	6346724
816	4946844	1174906
816	2107936	5291337
816	324919	2072317
816	7663040	5048957
816	7454189	6100060
816	2008249	7264250
816	7062544	3203621
816	3537185	2535429
816	468408	7851681
816	7755219	531776
816	1748883	1534181
816	485581	3483689
816	4188023	2598590
816	1552077	2260662
816	8813901	156920
816	6396396	2038052
816	6319728	3120227
816	4443856	4030117
816	8782866	1341609
816	3121629	4984619
816	6248050	6518848
816	2526176	3839956
816	3113583	3777602
816	7746983	2493264
816	7026320	2143622
816	952785	3352966
816	6090014	325795
816	7641114	3831206
816	6235494	749214
816	4651517	5201784
816	4508251	8530251
816	8703160	1853202
816	5090222	8066145
816	1958555	4795308
816	3237035	1013450
816	8645682	3816543
816	6033415	3031342
816	4040590	4492567
816	295094	6145698
816	907060	5455909
816	4860078	7758559
816	6715985	7635992
816	1586906	5149977
816	4375645	1833219
816	1160632	7635076
816	2603194	8357231
816	1375633	4668408
816	2430788	5798471
816	843617	2372586
816	7045143	8763475
816	5053008	6608767
746	7023482	2955281
746	6382796	7927643
746	1336712	2642315
746	5193343	5157559
746	8393680	8719025
746	7879586	8231908
746	8858594	6294085
746	5001866	8667310
746	3728385	8094542
746	463292	964462
746	8884336	1774635
746	147296	3117559
746	8764131	6279608
746	6764155	4512068
746	2628900	7549224
746	2787793	5363746
746	4326165	590604
746	6152074	3228415
746	6891071	1957989
746	8763538	8571427
746	3593838	1592217
746	3575752	394452
746	1632757	5903518
746	5155528	7766812
746	5470154	3597123
746	1315309	6783479
746	8370537	3988562
746	5224745	2710012
746	426105	3498635
746	1727	4806526
746	8614579	8022227
746	4780689	126565
746	178982	8003937
746	4921788	4386474
746	5493022	3341157
746	6924451	3951576
746	7113919	8109704
746	6209580	2157987
746	1780598	2754200
746	4747966	4314860
746	4809909	5448987
746	7030797	5566810
746	1921083	8577456
746	7616406	7016472
746	7230451	3878405
746	2522722	7356137
746	517826	3392851
746	2756672	6003822
746	937847	2054663
746	5855624	6299875
746	6288668	6959938
746	5935492	1606543
746	6444409	4211514
746	668518	7646689
746	6296669	3364854
746	345967	5856207
746	982712	1408158
746	7942032	1255814
746	2810322	1299048
746	8223765	1832769
746	26572	2331541
746	5395637	237007
746	5058772	3866181
746	3018045	8698729
746	1673830	8268169
746	4923461	994924
634	4777149	5272984
634	3126882	7946654
634	8041206	4449858
634	7323864	2511516
634	5802870	8883582
634	2479067	3114785
634	4232714	5674036
634	4308462	5583956
634	2505093	4657237
634	2229962	3092889
634	4131053	3596732
634	5822627	4293641
634	2968470	7059183
634	8091367	7992096
634	3050752	3613974
634	1800177	1070769
634	726647	4223490
634	4418676	7329689
634	1052828	6145453
634	4765745	7799726
634	4726691	2420730
634	2046596	3918751
634	4858204	2823076
634	5484595	8501338
634	1061132	1183291
634	3437551	1079389
634	766742	7002215
634	5082894	1416833
634	6247571	4352042
634	4595637	7291518
634	7825473	6795334
634	6067016	2508076
634	1612290	3387035
634	3862754	7684065
634	3256329	6715933
634	6230973	3675103
634	2819684	6814486
634	8889009	6690536
634	3674236	5062706
634	7038906	8507285
634	5481513	1201410
634	1178252	5755071
634	388564	2898647
634	5117508	6894163
634	5627626	170700
634	1892463	4356299
1081	6293810	1245836
1081	5393261	561133
1081	3099627	8532276
1081	66615	7774098
1081	3069577	4814636
1081	250954	6151391
1081	3846478	864370
1081	5803427	6137085
1081	2594825	7940405
1081	1159744	3993935
1081	1059417	7914206
1081	2972579	2811855
1081	4546552	5188764
1081	2900201	7764456
1081	5439296	3293949
1081	4122192	7474341
1081	3915909	1022769
1081	3560580	5766166
1081	6093938	209767
1081	5927124	8901832
1081	5495258	4231080
1081	8222985	8909712
1081	4820353	6865213
1081	8312233	1322330
1081	295591	5370110
1081	7073502	7979015
1081	368027	8329499
1081	8357968	7617026
1081	7240822	870162
1081	2818796	8148966
1081	248485	2746756
1081	7725894	4900149
1081	2465411	5468735
1081	4587119	3069371
1081	804486	6591961
1081	1865824	8402164
1081	622512	6892124
1081	4643121	5518520
1081	3770349	4828031
1081	1015814	6937886
1081	3693084	5777387
1081	3069406	8790461
1081	3520362	2126498
1081	2263528	6051863
1081	5533432	1627277
1081	2805216	4689578
1081	2471005	6069222
1081	2104854	1890067
1081	7397483	8871050
1081	7042324	2802811
1081	297348	3459779
1081	8569549	3852569
1081	2503174	8903435
1081	7795437	400183
1081	1380336	1710817
1081	39743	828644
1081	1244283	6062820
1081	3326804	8919695
1081	4854780	3596188
1081	6557059	5830749
1081	225304	6153401
1081	7140151	8045338
1081	1920676	3391033
1081	414078	5931959
1081	2154287	7637895
1081	2758753	1424763
1081	8058983	4058313
1081	5829192	181645
1081	6460746	5448695
1081	5345016	900918
1081	3096229	5563673
1081	3757869	6402866
1081	7448066	1233963
1081	1271834	5751500
1081	739265	547864
720	7659696	6917927
720	3023886	899695
720	6118615	4168903
720	7423785	347925
720	1205194	7821587
720	2208872	6699275
720	5967475	3155548
720	2773082	2033493
720	2209690	7730964
720	5514369	8763181
720	3797799	6684768
720	8552996	1567209
720	6265920	1419793
720	5194010	802278
720	2204750	2410320
720	3338056	2303779
720	2580197	1027796
720	6655118	337507
720	1244638	3590161
720	501554	593960
720	5234252	6405385
720	2676949	5904191
720	6195791	3715751
720	410461	7199453
720	2541852	2069905
720	928752	6949908
720	318956	3931340
71	7486951	1311842
71	424044	4953850
71	5830375	3681126
71	271939	6431035
71	8677194	1681264
71	2272863	462286
71	5252230	978863
71	5577237	2503662
71	4994534	7927918
71	8769552	7442871
71	7089870	6724914
71	2791878	4081569
71	6858211	4850995
71	2840786	7205761
71	3852139	927839
71	6901035	3733927
71	7247626	4548232
71	6821894	2778383
71	1380139	6413595
71	2279135	8350861
1459	926136	815206
1459	2709110	3757626
1459	7774002	4822617
1459	8574342	5548749
1459	3583252	7262396
1459	1229650	5182855
1459	6481649	7064996
1459	848979	2109507
1459	7798421	4347925
1459	1282852	323322
1459	3796830	1266277
1459	3599997	6355824
1459	4293395	2534311
1459	4626471	8771968
1459	3346078	7623529
1459	8220566	6735168
1459	4694969	355930
1459	7723386	4266375
1459	2973756	3323778
1459	2315931	1659796
1459	1927613	1711704
1459	769764	802310
1459	6854227	1677781
1459	4699916	3130116
1459	6373072	7427502
1459	8835867	724170
1459	3653174	6896100
1459	3253194	5925282
1459	3617907	1210143
1459	8461050	5589106
1459	6737627	7025957
1459	6580975	8152783
1459	6933949	8172603
1459	3187084	1706372
1459	7157222	6760809
1459	7794966	2020136
1459	2715921	7108116
1459	6504093	8467107
1459	4559426	8393449
1459	5905880	8191677
1459	4962718	700559
1459	4267236	5061441
1459	7531560	7272300
1459	1443365	6634497
1459	1342907	6006620
1459	5123007	8782772
1459	6676780	8522739
1459	6572314	2450616
1459	2879994	1442130
1459	6700161	8342662
1459	5049112	344381
1459	5389028	6519235
1459	955012	3415666
1459	7222354	7635017
1459	1314426	4363549
731	7053255	3287993
731	7791616	1566840
731	7096578	7104448
731	7700115	2159687
731	6269128	7339139
731	94597	8914580
731	7294553	4363608
731	6953106	159316
731	5715550	1464980
731	5484988	3710025
731	1445995	4428475
731	2037440	3895542
731	8542654	1823357
731	5840644	6351485
731	4250922	3660143
731	1535878	7426605
731	1926172	7179069
731	6462020	5906469
731	4153681	595341
731	8340107	7167906
731	806491	537711
731	1575146	8221623
731	6608925	8252819
731	2399032	2146263
731	5153447	989187
731	104233	6893553
731	1589255	5681641
731	2178612	989508
731	8085484	5040283
731	3792001	1642852
731	8643613	2901238
731	5329199	4303670
731	5432341	1701190
731	1636290	6954883
363	2914330	8321784
363	4902761	5963553
363	3343415	6943338
363	6531115	3347065
363	3172746	3961145
363	3199534	3765556
363	5838629	3280406
363	8035001	5042177
363	1557022	2395605
363	2242896	6958362
363	8344004	1888896
363	6370831	1997588
363	4185608	7759757
363	6298322	4121363
363	5039055	3805985
363	5315915	5859278
363	2183887	6587682
363	8809095	6471493
363	1597468	7181088
363	7367593	7425046
363	3353569	8868805
363	2106002	1648917
363	1670316	5563882
363	6062225	5267869
363	7577604	2725144
363	5007905	193212
363	6028201	2683849
363	937551	4617934
363	6746091	1344208
363	1232910	2903244
363	6115901	3397552
363	5307666	7082358
363	6582719	3570733
363	7910603	90452
363	4719782	6741250
363	4944920	5517664
363	601144	6159745
363	2218633	6637037
363	911478	4575255
363	3421559	3586950
1080	6688905	5618709
1080	8903698	8878069
1080	3724302	6714181
1080	8871051	2145880
1080	641976	1311452
1080	1120709	2250123
1080	8120145	6014977
1080	4964935	5030556
1080	3506091	3460201
1080	8805399	6480529
1080	3865994	8887769
1080	6482638	4637104
1080	1056426	3726709
1080	8141184	4959415
1080	2398079	4514687
1080	632363	5819515
1080	1274840	7155993
1080	1796201	8418548
1080	5578204	3850597
1080	2634029	7582907
1080	475880	3987856
1080	160999	1374348
1080	1042036	3690332
1080	2997242	7922053
1080	4034075	3310926
1080	4376360	4286150
1080	3171800	6472957
1080	4851674	323767
1080	3043752	3698432
1080	3752218	4970518
1080	6763901	24890
1080	5792200	4322136
1080	6479213	8680824
1080	6612068	8593686
1080	1571167	824969
1080	5724145	7655062
1080	4233811	4426913
1080	1817811	2642423
1080	5225150	8694223
1080	7349256	6183451
1080	1524358	7053746
1080	6508434	1592352
1080	2552683	2709040
1080	5344935	140000
1080	2915199	1728309
1080	7534671	3322407
1080	40755	5271638
1080	834692	4068170
1080	4206713	2333968
1080	6611805	569415
1080	7109465	8359530
1080	7553896	2421206
1080	7174633	1011046
1080	6798506	1124206
1080	6513453	3131117
1080	4530687	1663192
1080	600607	469844
1080	4455318	6915087
1080	4614662	8046738
1080	3656052	1405263
1080	5752391	904313
1080	2575253	6123236
1080	4144323	6871708
1080	2234568	2225453
1080	6233713	1885289
1080	3879940	2319452
1784	6298996	6069020
1784	6830498	6978623
1784	3499733	2647874
1784	4591145	5747701
1784	7071100	8639884
1784	4150000	1647782
1784	4795710	7617797
