1527	0	8298644	1
1527	0	4249234	1
1527	0	4519791	1
1527	0	7400980	1
450	0	5869726	1
604	0	1527468	1
217	0	5445232	1
1601	0	7233189	1
812	0	5817053	1
909	0	8381627	1
1299	0	2924811	1
605	0	651158	1
1262	0	3351189	1
180	0	3738671	1
1002	0	4596091	1
91	0	171356	1
91	0	6926824	1
392	0	6786778	1
936	0	1360519	1
936	0	6027573	1
936	0	2029847	1
936	0	6442018	1
936	0	6459285	1
570	0	3741487	1
570	0	5836629	1
1320	0	3237068	1
292	0	6889516	1
242	0	6853311	1
1255	0	8562816	1
1152	0	4775383	1
1648	0	1409233	1
1580	0	2955237	1
585	0	3591220	1
1753	0	7587836	1
267	0	7490791	1
1040	0	6535928	1
572	0	4928187	1
256	0	5359442	1
1337	0	2068464	1
590	0	7132569	1
431	0	90544	1
1783	0	1503437	1
878	0	33442	1
1198	0	1205188	1
199	0	735196	1
210	0	7835498	1
346	0	2965107	1
1789	0	1221815	1
522	0	3462360	1
179	0	723732	1
385	0	4825297	1
1585	0	4129977	1
1604	0	7620684	1
1604	0	8531042	1
1007	0	7084150	1
1294	0	1836622	1
1699	0	3805672	1
750	0	3377520	1
524	0	7655823	1
370	0	2799813	1
1169	0	1513984	1
669	0	5885267	1
669	0	779591	1
1523	0	2968263	1
1421	0	6282267	1
691	0	3775559	1
614	0	6426922	1
569	0	2965866	1
983	0	1144493	1
1117	0	1545086	1
142	0	7676913	1
1067	0	5180179	1
1392	0	7083302	1
1362	0	4697606	1
318	0	4348839	1
196	0	7872178	1
919	0	905490	1
382	0	1488231	1
578	0	5166082	1
918	0	2687638	1
796	0	558544	1
1030	0	6032058	1
863	0	7988748	1
187	0	7355520	1
1234	0	4495436	1
1674	0	7832264	1
442	0	4066042	1
274	0	3187656	1
1579	0	1206223	1
1084	0	5088087	1
1064	0	1449826	1
1735	0	6465459	1
167	0	5688683	1
775	0	7765407	1
1363	0	6219192	1
185	0	6116274	1
1305	0	8592028	1
279	0	3608246	1
1500	0	6081425	1
1545	0	6873208	1
1164	0	4884938	1
212	0	5647014	1
212	0	7519914	1
736	0	324150	1
562	0	6664752	1
177	0	1369610	1
1616	0	6043144	1
1702	0	5602773	1
314	0	1477467	1
426	0	5602707	1
1446	0	1717484	1
1572	0	2093668	1
208	0	1324261	1
493	0	5018637	1
1233	0	3628181	1
1027	0	3297807	1
1027	0	2508075	1
319	0	1998073	1
1273	0	1102484	1
1528	0	782746	1
1393	0	2681410	1
39	0	2734186	1
1265	0	4100414	1
165	0	5921955	1
681	0	8093854	1
681	0	5471502	1
657	0	6421952	1
719	0	6585695	1
1029	0	7789651	1
1094	0	1106494	1
1124	0	5656877	1
659	0	5372259	1
831	0	7930987	1
1248	0	3788854	1
390	0	8242995	1
1592	0	3224168	1
533	0	324436	1
950	0	5668128	1
950	0	3430604	1
1355	0	8737868	1
1680	0	2223996	1
786	0	6384486	1
95	0	4015196	1
166	0	492663	1
779	0	6625166	1
404	0	5821811	1
1106	0	1757525	1
1106	0	6655552	1
939	0	1316856	1
1211	0	4381057	1
1149	0	5728901	1
492	0	2935736	1
1731	0	4014577	1
1366	0	6720841	1
1797	0	3657208	1
928	0	4520218	1
928	0	633818	1
928	0	3134110	1
928	0	2772489	1
928	0	3407785	1
928	0	3850330	1
1798	0	7758845	1
1799	0	1820378	1
1800	0	5317006	1
1801	0	6548333	1
1802	0	8285340	1
1803	0	6050337	1
1804	0	6047488	1
1805	0	5423834	1
744	0	1479454	1
1602	0	5588651	1
1602	0	2699523	1
1602	0	7970271	1
1602	0	7391609	1
613	0	588271	1
135	0	2784775	1
135	0	1855907	1
756	0	4638541	1
1344	0	1898269	1
550	0	3215615	1
592	0	5730573	1
592	0	1451213	1
1658	0	4974522	1
1011	0	8357839	1
894	0	2020356	1
345	0	1043519	1
1657	0	8190870	1
1229	0	6180045	1
43	0	6025801	1
734	0	4292551	1
1519	0	3358690	1
1406	0	6093946	1
729	0	5002572	1
666	0	8248929	1
503	0	6032225	1
859	0	1522108	1
859	0	4886120	1
262	0	5736881	1
262	0	5702190	1
262	0	879256	1
262	0	65760	1
1360	0	2323928	1
653	0	7531360	1
67	0	8452597	1
353	0	7692405	1
488	0	3399312	1
257	0	1095465	1
1022	0	291916	1
263	0	5433475	1
470	0	4056093	1
1292	0	4209010	1
1242	0	679463	1
977	0	4223410	1
977	0	6807192	1
838	0	8658833	1
1085	0	7098447	1
826	0	2086393	1
525	0	1608925	1
607	0	8161123	1
1694	0	4752331	1
178	0	2100683	1
645	0	5549570	1
190	0	5753217	1
1316	0	2095602	1
1620	0	7918987	1
1075	0	1260156	1
1665	0	5847809	1
277	0	8110727	1
1787	0	8139856	1
357	0	8470383	1
357	0	4407204	1
1478	0	2532476	1
1478	0	5130105	1
823	0	753905	1
1175	0	353663	1
448	0	2832402	1
1208	0	4971455	1
924	0	337285	1
1024	0	5123627	1
574	0	7382962	1
1464	0	1612279	1
1736	0	5875221	1
1217	0	8119770	1
1710	0	1485489	1
737	0	264631	1
1432	0	3880096	1
749	0	1910237	1
1270	0	7038895	1
871	0	7337549	1
871	0	6370719	1
1715	0	5639269	1
837	0	416197	1
721	0	7373447	1
1763	0	2963200	1
1502	0	1082366	1
1632	0	172811	1
1236	0	2619334	1
1236	0	1018848	1
1561	0	5928207	1
526	0	8608492	1
1008	0	7341487	1
1008	0	2624268	1
1008	0	5981979	1
1008	0	5181438	1
1008	0	7166283	1
233	0	418531	1
483	0	1598973	1
1390	0	95791	1
1588	0	5987884	1
416	0	3150969	1
1301	0	5274339	1
1497	0	6058045	1
521	0	7842980	1
953	0	7650125	1
1308	0	2752890	1
1115	0	4203977	1
269	0	5954471	1
1093	0	5846199	1
1028	0	6458236	1
1028	0	360640	1
1028	0	4672587	1
1028	0	5509387	1
71	0	2778885	1
71	0	5499328	1
1689	0	5011309	1
997	0	1033594	1
1749	0	4484920	1
1454	0	3991643	1
203	0	4671790	1
752	0	7073686	1
752	0	4159318	1
1403	0	8325674	1
877	0	8667650	1
553	0	1516891	1
921	0	1739796	1
532	0	187942	1
375	0	621020	1
1322	0	3881469	1
120	0	8793965	1
1642	0	6480648	1
309	0	2522675	1
50	0	3503818	1
1578	0	6056155	1
1441	0	109893	1
1424	0	8274014	1
1182	0	3953612	1
1222	0	8506494	1
221	0	1913847	1
1174	0	4232982	1
1757	0	4744646	1
1757	0	4349203	1
226	0	7484538	1
331	0	6887807	1
1631	0	5802402	1
952	0	4590200	1
776	0	1577730	1
1336	0	4182929	1
1758	0	4643402	1
306	0	8569391	1
665	0	8577393	1
576	0	4807680	1
634	0	2479067	1
1153	0	3256497	1
713	0	459134	1
713	0	3113908	1
1475	0	8104593	1
616	0	1734263	1
1245	0	7577941	1
1384	0	1339298	1
11	0	5881240	1
1691	0	4960469	1
1691	0	819840	1
699	0	3070463	1
827	0	3022799	1
26	0	7086507	1
672	0	7755912	1
1513	0	1571489	1
1358	0	8833110	1
288	0	4924444	1
675	0	6806805	1
701	0	4537027	1
1237	0	6494422	1
1142	0	6350929	1
369	0	832072	1
1318	0	7307997	1
800	0	1274902	1
250	0	2209190	1
198	0	5447394	1
1775	0	8222759	1
1351	0	1715058	1
1104	0	5237277	1
791	0	7349471	1
162	0	5024580	1
1359	0	6668735	1
283	0	660960	1
1303	0	6603369	1
637	0	1820025	1
79	0	3286378	1
1323	0	3732876	1
1583	0	7029475	1
795	0	1389771	1
824	0	5441382	1
725	0	3672069	1
1612	0	1074861	1
1058	0	8163524	1
150	0	2702532	1
114	0	383845	1
1264	0	7391404	1
410	0	8675470	1
1315	0	6681219	1
1494	0	4910997	1
302	0	52381	1
1727	0	8204091	1
842	0	4304842	1
1063	0	3792869	1
1063	0	30254	1
1796	0	1954295	1
252	0	7106097	1
99	0	5119661	1
1576	0	1768064	1
556	0	2522367	1
1133	0	3618280	1
387	0	4389495	1
387	0	2046777	1
387	0	5463520	1
1549	0	1222333	1
1746	0	1110950	1
230	0	807581	1
428	0	2066493	1
1439	0	6261189	1
500	0	4684716	1
628	0	7527625	1
628	0	8878123	1
628	0	7937024	1
628	0	1185176	1
628	0	3901583	1
1626	0	2929753	1
1626	0	3686958	1
1626	0	1681612	1
1626	0	5138509	1
1626	0	2435366	1
1054	0	3348240	1
1054	0	1150079	1
1054	0	3208360	1
1054	0	2855439	1
1080	0	6341132	1
1080	0	8384927	1
1080	0	8334045	1
468	0	6226408	1
1761	0	7766481	1
1761	0	7256698	1
341	0	7203493	1
186	0	5757719	1
480	0	1982124	1
644	0	6894875	1
1425	0	6219205	1
1382	0	4709485	1
1382	0	2892298	1
1118	0	2132040	1
1786	0	1277250	1
1786	0	4908342	1
1786	0	7292981	1
1786	0	4011941	1
860	0	3061176	1
1521	0	1803311	1
1050	0	2617487	1
551	0	3990837	1
551	0	2163732	1
551	0	7270905	1
551	0	6388931	1
635	0	2492811	1
1795	0	5348927	1
1312	0	91236	1
883	0	484513	1
159	0	6276893	1
278	0	2928197	1
1137	0	5597289	1
1137	0	8841988	1
836	0	7647711	1
1719	0	7519232	1
1306	0	4606617	1
502	0	982288	1
1310	0	8205954	1
1455	0	8124459	1
102	0	5093525	1
137	0	6661584	1
137	0	261639	1
137	0	137406	1
137	0	1003050	1
141	0	5184761	1
618	0	8872172	1
1065	0	1078945	1
1065	0	5314109	1
1065	0	5031037	1
1065	0	8636320	1
1640	0	3681148	1
1640	0	5404917	1
332	0	2826179	1
332	0	5464539	1
332	0	2424162	1
332	0	3586560	1
332	0	658991	1
1568	0	659157	1
1568	0	7528375	1
1568	0	2150442	1
1568	0	5774089	1
1491	0	2406235	1
343	0	4506952	1
343	0	2369460	1
343	0	5669417	1
343	0	7432024	1
343	0	8917978	1
1744	0	946967	1
1744	0	5879974	1
1744	0	5672977	1
1744	0	4300766	1
774	0	3066533	1
1593	0	1429159	1
236	0	5241558	1
1261	0	8526094	1
1492	0	5362228	1
1433	0	2750625	1
1047	0	6782906	1
1159	0	7678881	1
479	0	5594628	1
222	0	901672	1
1685	0	4532000	1
254	0	8778289	1
481	0	3453590	1
1652	0	1902035	1
83	0	4243455	1
1569	0	587115	1
1114	0	8286104	1
421	0	5793295	1
1675	0	6325276	1
1121	0	1901945	1
732	0	8025877	1
1690	0	7906433	1
984	0	7317529	1
1696	0	2720832	1
1282	0	4963967	1
1090	0	1701237	1
1090	0	3577764	1
317	0	3630441	1
94	0	8006730	1
1009	0	3185565	1
1041	0	6229478	1
589	0	6144538	1
1697	0	1247498	1
934	0	8471019	1
944	0	6944324	1
944	0	786947	1
175	0	938568	1
379	0	4681870	1
1113	0	5742550	1
688	0	1233924	1
856	0	1834942	1
940	0	8825038	1
990	0	3179149	1
990	0	4928034	1
1202	0	6675578	1
418	0	3932615	1
680	0	7600161	1
655	0	8215636	1
373	0	5489896	1
718	0	7431759	1
195	0	3396904	1
1530	0	8325921	1
139	0	6460414	1
1542	0	7532356	1
621	0	932039	1
621	0	3109741	1
546	0	7304275	1
1087	0	5927328	1
86	0	4494155	1
685	0	820909	1
1677	0	7797602	1
1677	0	6009356	1
872	0	5879431	1
460	0	1902072	1
1720	0	1903604	1
511	0	6367981	1
652	0	446983	1
1473	0	7438824	1
1473	0	1040868	1
1473	0	5903932	1
1473	0	43983	1
1473	0	2793032	1
1012	0	259128	1
310	0	8531681	1
1609	0	359050	1
1609	0	5377346	1
1077	0	1461083	1
1413	0	8875673	1
34	0	1850109	1
801	0	6605417	1
1733	0	6596226	1
1770	0	6083708	1
1770	0	3572178	1
1770	0	5279703	1
1770	0	2418264	1
682	0	812018	1
682	0	5547808	1
682	0	361731	1
1414	0	5277436	1
1414	0	4808633	1
1414	0	3303378	1
632	0	3048981	1
632	0	8334745	1
1740	0	4304248	1
1019	0	444495	1
1291	0	6895255	1
1079	0	1789910	1
547	0	3479539	1
1006	0	8054650	1
311	0	3426533	1
444	0	1166065	1
700	0	5215120	1
630	0	4399199	1
1155	0	3455611	1
1730	0	6520602	1
380	0	2742448	1
220	0	3451319	1
220	0	6139489	1
695	0	4370591	1
597	0	6539119	1
687	0	5441219	1
687	0	4733738	1
1218	0	5634211	1
125	0	8131434	1
1096	0	7058857	1
1276	0	2309033	1
1276	0	7531644	1
603	0	8277231	1
482	0	8508776	1
623	0	5009238	1
1570	0	1649133	1
679	0	5646011	1
134	0	3180828	1
381	0	99314	1
265	0	2336740	1
265	0	179233	1
651	0	7040039	1
651	0	4560302	1
1173	0	1429896	1
1173	0	2226625	1
1173	0	6170630	1
1173	0	3594581	1
1177	0	382780	1
1177	0	7411447	1
1177	0	7245444	1
1177	0	8145140	1
1038	0	5292590	1
735	0	6762858	1
44	0	8501285	1
1617	0	5895678	1
951	0	3810802	1
84	0	8702270	1
710	0	2780485	1
1201	0	1787157	1
1688	0	4877523	1
598	0	8799752	1
1563	0	5999221	1
1563	0	8034688	1
1563	0	610738	1
1563	0	5325305	1
1806	0	3907717	1
1807	0	3337381	1
1808	0	4402867	1
1809	0	779390	1
1810	0	777623	1
1811	0	5821084	1
1537	0	8824686	1
1537	0	2890127	1
1537	0	7624449	1
1537	0	5334776	1
1537	0	4427114	1
1440	0	5355844	1
1456	0	5903667	1
536	0	8354632	1
1764	0	8627103	1
1319	0	1782810	1
763	0	3011276	1
1032	0	6886510	1
1448	0	5158842	1
471	0	6365731	1
1020	0	4915215	1
1650	0	5124985	1
472	0	6937785	1
472	0	277083	1
266	0	1538799	1
762	0	7946155	1
1461	0	881147	1
1461	0	1669514	1
1526	0	5817907	1
339	0	7323149	1
61	0	8616811	1
1156	0	2135534	1
1395	0	5201936	1
1395	0	7785350	1
1472	0	4022100	1
1560	0	731298	1
1582	0	683312	1
447	0	4797328	1
447	0	7113069	1
1738	0	4219584	1
396	0	6836335	1
1376	0	2966603	1
1664	0	4775230	1
1477	0	2040739	1
1072	0	1320481	1
247	0	8410965	1
1154	0	6061410	1
32	0	16955	1
35	0	1820182	1
864	0	2141557	1
730	0	7653792	1
720	0	2208872	1
720	0	8729578	1
1778	0	5961387	1
1654	0	2862544	1
1654	0	7380672	1
1654	0	3908030	1
1654	0	6723197	1
1654	0	7847185	1
668	0	1045100	1
629	0	8536552	1
629	0	4475047	1
629	0	6302265	1
881	0	2926775	1
881	0	5306941	1
881	0	1600589	1
881	0	2232848	1
908	0	2146408	1
1772	0	4608656	1
1772	0	752965	1
1431	0	2001089	1
1503	0	3023948	1
1170	0	2103176	1
1606	0	8854691	1
1100	0	718487	1
903	0	8232608	1
821	0	8208692	1
48	0	1749315	1
1252	0	3510012	1
1252	0	5666401	1
1252	0	6357546	1
1644	0	2356730	1
1644	0	7824385	1
1644	0	4557200	1
1644	0	1417486	1
1567	0	7408117	1
717	0	5158191	1
656	0	1179497	1
53	0	8693271	1
1418	0	8843169	1
1418	0	3084870	1
932	0	2977184	1
374	0	3413833	1
1722	0	2205687	1
1722	0	5736662	1
1722	0	2418844	1
1722	0	2704079	1
430	0	3321013	1
430	0	8309336	1
595	0	2078342	1
595	0	7178175	1
595	0	2697639	1
1348	0	8315259	1
1348	0	1900362	1
1348	0	4979471	1
1348	0	1874918	1
276	0	61630	1
124	0	6718906	1
124	0	270355	1
63	0	2597095	1
1552	0	3873929	1
814	0	3502776	1
814	0	2918099	1
814	0	8269374	1
814	0	2783449	1
959	0	4875444	1
202	0	7111659	1
1205	0	7254672	1
1205	0	624064	1
1205	0	7499322	1
1205	0	1778401	1
995	0	2028046	1
1663	0	6738818	1
625	0	3979139	1
1224	0	4616544	1
673	0	769229	1
138	0	8818307	1
1614	0	3678516	1
1614	0	8923928	1
927	0	2087891	1
927	0	4599944	1
927	0	2974833	1
927	0	5882664	1
145	0	182467	1
145	0	5603800	1
145	0	8526448	1
145	0	5114340	1
145	0	6314469	1
1161	0	1376949	1
853	0	8309103	1
853	0	3032276	1
1533	0	3723210	1
1370	0	4873712	1
1370	0	5834382	1
1370	0	7485673	1
1370	0	6761224	1
1370	0	8784322	1
1391	0	6641189	1
1647	0	8066400	1
1647	0	1895188	1
956	0	3085805	1
956	0	2893976	1
956	0	7708280	1
956	0	6207395	1
1574	0	6127626	1
1195	0	8743576	1
851	0	3163597	1
1367	0	7236354	1
1367	0	1150083	1
419	0	8187705	1
1510	0	3525638	1
1510	0	1826359	1
1510	0	6575244	1
1510	0	4149454	1
1780	0	147279	1
1780	0	6756500	1
1780	0	4206581	1
1780	0	894055	1
1713	0	197050	1
1713	0	6972159	1
722	0	1675385	1
1747	0	4086658	1
429	0	233570	1
1684	0	7426930	1
1684	0	18854	1
1368	0	8671030	1
1183	0	6365030	1
1751	0	2767221	1
1751	0	1650065	1
1135	0	8069601	1
1003	0	1853213	1
1003	0	6690364	1
1453	0	8806146	1
1466	0	7934680	1
1466	0	6645285	1
1466	0	7841419	1
1466	0	626662	1
1637	0	1350899	1
1402	0	5350409	1
229	0	138106	1
1001	0	77060	1
1001	0	448095	1
1001	0	4263591	1
1001	0	5703398	1
1001	0	2062796	1
663	0	8496383	1
926	0	8158536	1
1304	0	5452148	1
1304	0	2036549	1
1066	0	1679250	1
41	0	926519	1
761	0	8269072	1
761	0	2281178	1
1460	0	7052826	1
1486	0	990294	1
1122	0	927280	1
1482	0	6189287	1
1482	0	5345513	1
1482	0	2496868	1
1482	0	1596589	1
941	0	1151645	1
558	0	5940187	1
1741	0	7035666	1
1219	0	6774115	1
542	0	2838081	1
808	0	1220909	1
969	0	224840	1
129	0	4626834	1
1435	0	4036939	1
316	0	6360244	1
667	0	6177611	1
868	0	1073708	1
464	0	6793667	1
641	0	3088462	1
1098	0	7486473	1
1723	0	8716286	1
1005	0	7315506	1
1015	0	5124038	1
1416	0	4623309	1
998	0	7447862	1
1762	0	4798119	1
1622	0	806623	1
1033	0	2729417	1
1645	0	2102218	1
706	0	6361192	1
931	0	2618579	1
816	0	543197	1
439	0	5587304	1
724	0	4107161	1
829	0	5762309	1
437	0	2840052	1
690	0	7908897	1
19	0	5779928	1
815	0	8571624	1
164	0	4655673	1
1766	0	7242426	1
1737	0	5937525	1
1544	0	1306897	1
29	0	6449476	1
913	0	6807688	1
1354	0	1333216	1
1354	0	1431050	1
712	0	8433866	1
867	0	2396974	1
895	0	1644977	1
707	0	5213841	1
1078	0	7327393	1
409	0	2426643	1
886	0	3663658	1
1791	0	2529516	1
393	0	4287160	1
393	0	677826	1
393	0	8146664	1
295	0	1772213	1
945	0	5255551	1
1668	0	4401875	1
1457	0	4594373	1
1042	0	3278451	1
1180	0	4655873	1
1767	0	1625588	1
1068	0	7393391	1
59	0	8046815	1
59	0	864811	1
293	0	4020613	1
1732	0	8433527	1
1061	0	6110145	1
65	0	1547416	1
1108	0	5528306	1
1145	0	5836874	1
805	0	2953262	1
594	0	6312776	1
811	0	1454430	1
1638	0	6780406	1
552	0	882721	1
870	0	4904614	1
1238	0	6440415	1
1401	0	3194984	1
976	0	6388800	1
709	0	3198857	1
112	0	388814	1
223	0	1086329	1
351	0	6233342	1
1400	0	1930154	1
777	0	7490512	1
31	0	8829205	1
577	0	5605932	1
1165	0	5053479	1
17	0	8823702	1
1739	0	5075824	1
1034	0	6857203	1
530	0	7211827	1
433	0	5079520	1
799	0	7250421	1
1459	0	7774002	1
1071	0	4702550	1
400	0	3608973	1
1371	0	4504291	1
378	0	4810716	1
515	0	6214356	1
326	0	1754396	1
1043	0	1006182	1
1493	0	4399587	1
519	0	2220658	1
52	0	1411406	1
101	0	8169691	1
33	0	6887120	1
608	0	3372764	1
819	0	4381464	1
507	0	4835169	1
507	0	475728	1
517	0	414174	1
205	0	5350667	1
