18	6469012
18	5273140
18	712573
18	6936338
18	984673
18	6731426
18	4621870
18	5196157
18	638102
18	6180519
18	234570
18	2735519
18	2401716
18	5848967
18	4115495
18	2901594
18	3464279
18	7665305
18	748996
18	4167588
18	3197064
18	7792610
18	3721997
18	1920262
18	3725706
18	5253357
18	7530125
18	5525623
18	1688859
18	1822847
18	6032243
18	3082535
18	445380
18	2567697
18	3448804
18	3011261
18	3612320
18	1190447
18	3561430
18	4875416
18	1289168
18	3370569
329	5322223
329	8059490
329	5917591
329	6537695
329	3464631
329	2959684
329	1406903
329	1983554
329	5323875
329	3527473
329	5283633
329	6954100
329	3322671
329	4216146
329	2728324
329	7088687
329	5047429
329	1942540
329	1561017
329	3141972
329	7887561
329	1933756
329	4080045
329	541385
329	673959
329	2781296
1577	1405931
1577	1528792
1577	1544622
1577	2796834
1577	8826629
1577	7137276
1577	4264711
1577	4949621
1577	7284884
1577	4476916
1577	7064498
1577	4438557
1577	3449499
1577	3673301
1577	1406712
1577	6889962
1577	4845767
1577	5323587
1577	6359524
1577	6395681
1577	6943254
1577	7842570
1577	4484424
1577	1718387
1577	4089667
1577	4952550
1577	4482735
1577	3723443
1577	1396573
1577	8111580
1577	8249793
1577	6723853
1577	5791593
1577	1415419
1577	2075066
1577	1492625
1577	8187044
1577	5309109
1577	1626483
1577	7641965
1241	4360816
1241	3384608
1241	3742341
1241	8333335
1241	426712
1241	2559853
1241	1398681
1241	5111061
1241	419015
1241	5392852
1241	41619
1241	8527939
1241	4344106
1241	2604590
1241	478993
1241	3567648
1241	5206276
727	4985903
727	6127283
727	3789458
727	3587727
727	6605618
727	6323136
727	8274187
727	3901098
727	5665778
727	8853135
727	1301057
727	4973278
727	4787167
727	3151891
727	6322730
727	2026300
727	3308922
727	4167266
727	6053077
727	143467
727	5466908
727	2785980
727	2309222
727	8832970
727	4291168
727	4281437
727	2162807
727	4214034
727	7307285
727	6391739
727	3752552
727	4297171
727	4898924
727	7512514
727	2979461
727	522954
727	3197554
1129	5952244
1129	2070344
1129	7863677
1129	3329944
1129	5736218
1129	5239887
1129	4330520
1129	7431487
1129	1656225
1129	5771025
1129	216302
1129	5178023
1129	4529994
1129	6875430
1129	3039561
1129	8219504
1129	5128846
1129	4843707
1129	7733040
1129	6906695
1129	818605
1129	4271046
1129	7447716
1129	181911
1129	1206740
1129	3940004
1129	4035143
1129	3112671
1129	819152
1129	3234820
1129	7654074
1129	4013462
1129	4702333
885	861747
885	4410682
885	687565
885	2202385
885	938931
885	6371000
885	6433013
885	4635706
885	8057020
885	2651751
885	3699119
1415	185874
1415	7940648
1415	6473965
1415	101681
1415	2111383
1415	94331
1415	8718475
1415	4499622
1415	2640204
1415	4527066
1415	5346479
1415	6447218
7	8293735
7	4826673
7	6210511
7	1364411
7	7232728
7	4622898
7	8886636
7	8350196
7	1481986
7	3709568
7	4856101
7	499668
7	4105792
7	8869184
7	3352142
7	2715818
7	489845
7	8279944
7	4875128
7	6889480
7	7505175
7	3783585
7	3363341
7	4784890
7	6121861
7	6062706
7	6991589
7	7188957
7	8821838
7	4774343
7	5069501
7	5751378
7	3472650
7	45325
7	2454831
7	8278304
986	6667873
986	7228447
986	3411476
986	1643023
986	7136754
986	7244475
986	7689450
986	4904158
986	240549
986	2735836
986	2616635
986	3530736
986	2101695
986	50221
986	8320018
986	8881556
986	8685904
986	3506037
986	6296655
986	4615917
986	3287615
986	6735423
986	7111774
986	7978273
986	6352934
986	8418725
986	3915618
986	5091260
986	2944766
986	5628984
986	1806632
986	5155133
986	7426065
986	352028
986	8680746
986	8321969
986	7768893
986	5487705
986	6969253
986	697650
986	1866901
986	7804369
986	284514
986	5520981
986	1839734
986	2055474
372	4155077
372	8773336
372	2128105
372	1831408
372	5095345
372	5617417
372	829256
372	4161544
372	6259869
372	4511934
372	5290467
372	8082359
372	379565
372	8923725
372	4376426
372	2773979
372	837928
372	6940524
372	2258406
372	7769740
372	3158488
372	8341909
372	1800075
372	1319097
372	4655649
372	6241028
372	182867
372	3701430
372	6271840
372	5750518
372	6967457
372	2256438
1144	6961463
1144	1887470
1144	2485105
1144	6178453
1144	208011
1144	1666449
1144	7513649
1144	1081671
1144	8070092
1144	2091530
1144	2694031
1144	2042981
1144	1500345
1144	5248490
1144	2181475
1144	1262582
1144	2739021
1144	2446468
1144	7788025
1144	3383955
1144	8111483
1144	8168168
1144	4949470
1144	5695786
1144	6193730
1144	5238373
1144	2931489
1144	954558
1144	587145
1144	4035952
1144	1876375
1144	7521148
1144	8137231
1144	1386160
1144	6817533
1144	2579337
1144	6959111
1144	2770798
1144	4679332
1144	5108016
1144	8434604
1144	6628564
1144	1504539
1144	2140847
1144	3954463
1144	8043788
1144	7473310
1144	6331375
1144	533620
1144	8829774
1144	4038087
323	8711491
323	1947721
323	6319213
323	2451534
323	458655
323	5909287
323	3166670
323	1024967
323	7356795
323	5217947
323	2353676
323	6314654
323	3281237
323	2661923
323	1493375
323	7755805
323	8293543
323	1594509
323	7625732
323	5962863
323	4640803
323	6483244
323	7896739
323	530606
323	6402977
323	2366764
323	5675092
323	3534269
323	4851232
323	2357238
323	2853426
323	2591514
323	3624982
323	6365262
323	4818819
323	421262
323	3963168
323	7639675
323	7377950
323	8221815
323	995365
323	6486020
323	4645932
323	8355092
323	2777702
323	3025120
323	3205397
323	174440
817	6816256
817	5337758
817	2664197
817	537561
817	2012250
817	4122321
817	70484
817	5303664
817	23754
817	4622618
817	7076913
817	746928
817	2346162
817	1228318
817	1902407
817	2256419
817	5509026
817	3147080
817	7883931
817	8460300
817	4677152
817	1382800
817	5114205
817	5096520
817	7004386
817	2180827
817	7879956
817	7551549
817	4144155
817	4192812
817	7998049
817	4118675
817	200856
817	5291710
817	6907022
817	28359
817	4168407
817	4668030
817	56600
817	4036054
817	3954386
817	2848451
817	7919458
817	2552913
817	2942043
817	5840991
817	627998
817	7480176
817	5913367
817	7784549
817	3496745
817	1487748
817	3005487
817	2774586
817	7599569
817	2992278
817	5085863
817	1854701
817	5651089
817	4279847
817	1653202
817	7651032
817	1666986
817	7392935
817	8718332
1353	8047511
1353	5781814
1353	4875305
1353	6787000
1353	1519416
1353	6804734
1353	6938648
1353	7717267
1353	6605879
1353	1574031
1353	2457604
1353	7957030
1353	1074075
1353	1181245
1353	3195779
1353	1414633
1353	7751156
1353	1469025
1353	2951870
1353	6331643
1353	1980706
1353	8111679
1353	3565977
1353	4893730
1353	7339424
1353	137598
1353	6004691
1353	5126354
1353	4263911
1353	4715990
1353	7092308
1353	1044236
1353	3731958
1353	5272167
1353	6991180
1353	8471401
1353	3595462
1056	2665604
1056	7857505
1056	4509901
1056	2353526
1056	4868930
1056	8166770
1056	155161
1056	2629988
1056	8893236
1056	4965083
1056	4055105
1056	7278305
1056	3369953
1056	2496683
1056	7838473
1056	1087801
1056	7560014
1056	1400342
1056	4877571
1056	60774
1056	2070346
1056	6601558
1056	6736949
1056	7675739
1056	883858
1056	4484651
1056	2077957
1056	1543608
1056	2565757
1056	3404923
1056	6891295
764	3142455
764	1324525
764	2139176
764	1163013
764	2997085
764	1963597
764	8554831
764	7241106
764	2022845
764	134632
764	2886360
764	1411712
764	8301808
764	2000072
764	6048288
764	6935690
764	8905330
764	371249
764	677024
764	1810053
764	6634112
764	3679895
764	7005429
764	161407
764	3735656
764	4734135
764	8156888
764	5676172
764	4536139
764	2874764
764	8430181
764	4437256
764	1324401
764	4215127
764	3685178
764	6710578
764	256210
764	6011982
764	2218663
764	5415926
764	3752172
764	6086333
764	2711489
764	776857
764	8570567
764	8655795
764	7129075
764	3236916
1244	4533477
1244	4171809
1244	931596
1244	6679595
1244	3372760
1244	6567906
1244	829061
1244	2168734
1244	5586704
1244	8319694
1244	4103778
1244	6499250
1244	1226688
1244	8629566
1244	7538066
1244	5475453
1244	4421241
1244	3894330
1244	6488783
1244	8850336
1244	3735809
1244	6449238
1244	2978612
1244	6903412
1244	5464054
1244	2548105
1244	2440660
1244	6105506
1244	2637508
1244	4916820
1244	4404636
1244	6104748
1244	6306417
1244	7015977
1244	8809840
1244	5247818
1244	3109224
1244	5052958
1244	7853708
1244	5232174
1244	7629676
1244	8374809
1244	769728
1244	6762507
1244	770746
1244	1336293
1244	8413591
1244	4178218
1244	742768
1244	4520993
1244	6937037
1244	3445610
1244	2671849
1244	4506671
1244	2369001
1244	4893988
1244	7166436
1244	3735581
1244	8003874
1244	2003275
1244	6775116
1244	4313593
1244	3679335
1244	7419073
1244	7399390
1244	231150
1244	948667
1244	5054052
1244	6000973
1244	7129246
1244	8139926
1244	6379782
753	6315011
753	3848240
753	2018868
753	8170328
753	1235473
753	8426602
753	3081655
753	6103141
753	8738343
753	4917350
753	353789
753	4977870
753	7667023
753	7754797
753	4248105
753	760743
753	4722412
753	5613116
753	3730760
753	6552561
23	4887318
23	5629548
23	6071604
23	2658594
23	1385892
23	1906346
23	3940825
23	4316182
23	1717226
23	501156
23	7632046
23	3553520
23	3572994
23	5346609
23	5042735
23	4552609
23	7266828
23	2345472
23	6796403
23	2108177
23	5512179
23	889547
23	3670711
23	3193595
23	2195826
23	404186
23	502208
23	1030759
23	4165847
23	1900675
23	8274600
23	154841
23	1366752
23	4718551
23	6987019
23	2537437
23	3073452
23	8783464
23	1533358
23	8518646
23	3701267
23	3577524
23	769960
23	6998611
23	1262333
23	205304
23	1842074
23	8251181
23	4063413
23	5691439
23	5342638
23	6000458
23	4636911
23	2889139
23	5934171
23	4183029
1298	1091509
1298	4117253
1298	4622861
1298	5038895
1298	5895387
1298	6282821
1298	2728274
1298	482405
1298	3193445
1298	979665
1298	2763764
1298	4978145
1298	5314696
1298	1993694
1298	1643830
1298	2636098
1298	3391433
1298	4327915
1298	4807374
1298	1155267
1298	1947736
1298	6863879
1298	6417147
1298	1629190
1298	4819599
1298	2209685
1298	3678760
1298	1527498
1298	3133592
1298	1277379
1298	2409484
1298	8408537
1298	7841160
1298	8096902
1298	7160086
1298	6997455
1298	660795
1298	4840435
1298	3787660
1298	765140
1298	5564521
1298	7243564
1298	3306820
1785	602828
1785	4399517
1785	3505880
1785	5317800
1785	6513192
1785	7518712
1785	8119008
1785	5307625
1785	6852381
1785	7630642
1785	5806120
1785	5934142
1785	6058131
1785	5144842
1785	4817974
1785	3786954
1785	7660661
1785	6941323
1785	1764572
1785	239463
1785	4749569
1785	7636830
1785	6186134
1785	7852082
1785	6698385
1785	5137314
1785	4478854
1785	1195923
1785	5837810
1785	7522087
1785	7476127
1785	8055179
1785	1606147
1785	2758371
1785	5731473
1785	897152
1785	4659149
1785	5242492
1785	2417521
1785	7350382
1785	7937700
1785	1023195
1785	7777519
1785	6077518
1785	836382
1785	5166083
1785	7246777
1785	468961
1785	7587382
1785	3955532
1785	3665855
1785	2095716
1785	5913688
1785	3136919
1785	6760182
1785	7112948
1785	4140908
1785	2047161
1785	8853377
1785	3716969
1785	2496704
1785	2187316
1785	2880158
1785	7060561
1785	244670
1785	5654416
1785	7296347
1785	4005405
1018	6297072
1018	2778349
1018	3769114
1018	4358100
1018	8329879
1018	8148185
1018	396175
1018	2720543
1018	8695161
1018	1896661
1018	6795236
1018	5639236
1018	7757009
1018	3283077
1018	5370165
1018	8355828
1018	4777013
1018	8770863
1018	3588178
1018	8180049
1018	7270016
1018	272314
1018	6642560
1018	4421877
1018	6071553
1018	1944387
1018	7856748
1018	1196428
1018	8808113
1018	5854780
1018	3401342
192	2518218
192	7775539
192	1541889
192	8323029
192	6636413
192	3958492
192	956405
192	5722096
192	2934174
192	1491588
192	6489876
192	5659803
192	6782917
192	1713023
192	8599501
192	2518750
192	192189
192	1818091
192	8777287
192	84155
192	3107799
192	5915889
192	885839
1389	6733467
1389	4958927
1389	4750926
1389	8764016
1389	4601870
1389	3792529
1389	2248667
1389	7498561
1389	833885
1389	3242595
1389	7202414
1389	1947990
1389	1058688
1389	6770608
1389	4318677
1389	6232014
1389	6306774
1389	8150742
1389	3055157
1389	5583429
1389	6902447
1389	5240053
1389	8898741
1389	4941949
1389	2039922
1389	1286017
1389	6554890
1389	551865
1389	6874467
1389	73120
1389	7379921
1389	4238433
1389	1331278
1389	708973
1389	7036154
1389	1213069
1389	1226808
1389	8545569
1389	3872259
1389	6344310
1389	4467529
1389	2603552
1389	2874548
1389	243882
1389	4056951
1389	3628758
1389	8899897
1389	3247207
1389	244733
1389	8290080
1389	2426404
1389	6396685
1389	5574798
1389	4334814
1389	8014912
1389	4090493
1389	2085559
1389	4241996
1389	2825016
1389	4892695
1389	7452080
1389	7405310
1389	3450220
1389	3249132
1389	3403763
1389	2037669
1389	2077524
1389	3928929
1389	6349438
1389	8062526
1389	1357602
1389	1935731
1389	5920257
1389	900669
1540	5749346
1540	1747285
1540	2491884
1540	4432051
1540	4906550
1540	3487221
1540	3129155
1540	4879518
1540	7152391
1540	5327311
1540	586241
1540	4108369
1540	1945399
1540	2245897
1540	6989294
1540	7113648
1540	943298
1540	3778296
1540	3693469
1540	5898935
1540	3116694
1540	8920786
1540	8229408
1540	2572204
1540	1207662
1540	4879238
1540	39025
1540	2274703
1540	537053
1540	333731
1540	1793200
1540	2955177
1540	7253932
1540	2182796
1540	5787632
1540	8568539
1540	947503
1540	1847743
1540	6219196
1540	7265850
1540	2556005
1540	3553322
1540	1207426
1540	6693789
1540	2156046
1540	5164069
1540	6317765
979	2132063
979	7030238
979	502663
979	8698361
979	7403298
979	3738734
979	1136424
979	892679
979	7484117
979	383551
979	5952661
979	6931293
979	830895
979	5785027
979	2077042
979	555659
979	8651680
979	452995
979	6764285
979	7412866
979	6072631
979	764577
979	1550098
979	5505112
979	2357695
979	1602815
979	3149567
979	4539438
979	2337468
979	3480463
979	1504446
979	433753
979	5118202
979	1603835
979	3219872
979	1887172
979	5447486
979	1165199
979	4964024
979	7343403
979	159362
979	6805955
979	3037014
979	3858112
979	3385240
979	6328814
979	1028109
979	5050082
979	1207781
979	3437559
979	2282015
979	8417876
979	8421994
979	4984272
979	7109439
979	8423097
979	2288353
979	7343582
979	6449744
979	1371967
979	1080820
979	6048632
979	4380245
979	3481163
979	6818702
979	1811876
979	6582558
979	2953313
979	3050239
979	2724246
979	7366038
979	8599727
979	4817082
979	5935578
979	4056850
979	7857749
979	6175952
337	5004566
337	4823721
337	3221521
337	6430882
337	433840
337	8900189
337	6963888
337	3521470
337	6670357
337	4653426
337	4911909
337	6592946
337	5994635
337	2092662
337	7827787
337	6742959
337	4833497
337	166761
337	7680069
337	8632579
337	4319730
337	1671951
337	907548
337	8586995
337	8018539
337	668628
337	2013276
337	7580398
337	3379823
337	5915902
337	4972688
337	5442526
337	6752384
337	360685
337	4161495
337	1301981
337	8013484
337	5873663
337	7298101
337	8591124
337	4935594
337	3546157
337	3546280
337	8765733
337	8833517
337	3406679
337	1259954
337	6310676
337	3343573
337	4459125
337	4065154
337	7869952
337	6069668
337	1210515
337	6237145
337	324467
337	8168253
337	1187178
337	4779172
337	4789446
678	8017053
678	6014541
678	762669
678	7281315
678	6670703
678	4508932
678	3243676
678	5630515
678	2452055
678	7996721
678	730903
678	183272
1162	8919802
1162	3313791
1162	6026523
1162	444276
1162	623646
1162	2157940
1162	1611078
1162	5900969
1162	7114740
1162	3351407
1162	3930394
1162	5402710
1162	3418720
1162	5354492
1162	6007085
1162	4712200
1162	7665920
1162	3820447
1162	5753784
1162	1201892
1162	5203173
1162	8033720
1162	3614197
1162	7921047
1162	4493530
1162	890110
1162	2262057
1162	3163851
1162	5409697
1162	2105886
1162	1024758
1162	1924446
1162	1059401
1162	1026104
1162	7425145
1162	602399
1162	316521
1162	6693460
1162	7621798
1162	2115634
1162	5481069
1162	6840029
1162	7002122
1162	4532298
1162	998013
1162	163707
1162	3372659
1162	5573703
1162	3066997
1162	5016510
1162	8553455
1162	5501792
1162	4685377
1162	6549244
1162	1460283
1162	8108713
1162	7366101
1162	706648
1162	4561895
1162	6059260
1162	1982315
1162	8120324
1162	5274224
1162	7034080
1162	7698223
1162	6565292
1162	7465623
1162	408820
1162	5105704
1162	888635
1162	6417068
1162	7177476
1162	362434
271	1885119
271	2393610
271	3172357
271	3661433
271	4281221
271	3323779
271	5461334
271	565497
271	6263090
271	8781321
271	4323566
271	7803706
271	7824842
271	7471821
271	8621242
271	3267323
271	6282838
271	6338120
271	7460683
271	5305713
271	8000282
271	7193759
271	5098260
271	2269018
271	8153349
271	5000203
271	4488598
1581	7084707
1581	3317967
1581	5975460
1581	3648786
1581	7940991
1581	6953623
1581	1895722
1581	7974348
1581	5737663
1581	4500063
1581	7932029
1581	8174968
1581	966126
1581	4302377
1581	4523979
1581	7782691
1581	3718975
1581	8825460
1581	6904927
1581	6947010
1581	8390471
1581	165844
1581	2166467
1581	1929516
1581	3027701
1581	4228538
1581	5947431
1581	8123521
1581	2949425
1581	7887112
1581	270426
1717	1654828
1717	655323
1717	6651384
1717	5747042
1717	514952
1717	5252826
1717	3781559
1717	7160756
1717	410289
1717	6224426
1717	6420756
1717	5334804
1717	4375418
1717	3650116
1717	8118331
1717	7178002
1717	6379031
1717	2633669
1717	6155328
1717	5870368
1717	7528172
1717	1639684
1717	8858721
1717	4536397
1717	1706791
1717	987850
1717	2106694
1717	5175262
1717	6495090
1717	3450308
1717	2174456
1717	3507825
1717	6066117
1717	6164970
1717	1394870
1794	1009203
1794	4872372
1794	6991529
1794	6001599
1794	3442173
1794	5533033
1794	1239267
1794	3694992
1794	3652845
1794	3289858
1794	4558106
1794	498614
1794	6804632
1794	1307307
1794	4908924
1794	3553061
1794	3276900
1794	4032962
1794	2775739
1794	1378482
1794	1996344
1794	4835261
1794	7198926
1794	7677836
1794	7677009
1794	5608285
1794	2238239
1794	5911091
1794	7217448
1794	329148
1794	837173
1794	3296719
1794	2104538
1794	6733184
1794	1568717
1794	1658872
1794	5000520
1794	7098876
1794	8757158
1794	7762837
1794	6541910
1794	5897308
1794	7192472
1794	4260799
1794	5160135
1794	8007577
1794	2967666
1794	4917000
1794	7152550
1794	8592229
1794	5137933
1794	3580516
1794	8818254
1794	2228311
1794	3370094
1794	5177673
1794	3554325
1794	6686528
1794	3885647
1794	5961366
1794	2130497
1794	6802329
1794	2554083
1794	7016250
1794	4446432
1794	6993693
1794	7552938
1794	6235582
1794	2648719
1794	3658912
1794	462617
1794	4188042
1794	1185380
1794	6129419
1794	2262418
1794	4437228
1794	5610002
1794	5936876
1794	3738234
487	3385439
487	2501544
487	6880345
487	7363020
487	8252412
487	5759661
487	3170422
487	7714563
487	5133870
487	1103643
487	8928601
487	3062654
487	3832418
487	4011999
487	1082208
487	7776846
487	3229429
487	182650
487	7313931
487	1744042
487	6692908
487	8592920
487	6901490
487	127196
487	5733102
487	8233334
487	4437828
487	7438810
487	8077658
487	1936809
487	4513518
487	1082102
487	7935770
487	2917601
487	2798602
487	7795348
487	5941457
487	1752105
487	5173974
487	5052811
487	662501
1057	8163173
1057	7386840
1057	3436657
1057	7236536
1057	6752624
1057	8896620
1057	2230989
1057	8211399
1057	7227656
1057	8033220
1057	7394474
1057	6755629
1057	6717526
1057	7184901
1057	4322922
1057	1004991
1057	5098832
1057	4467955
1057	8012397
1057	199960
1057	1557056
1057	4672955
1057	8094235
1057	2591759
1057	1393356
1057	7317431
1057	3149394
1057	8091602
1057	5802605
1057	1907995
1057	364105
1057	8867041
1057	7272825
1057	4700428
1057	3935857
1057	3792632
1057	352592
1057	7565606
1057	1735182
1057	2826439
1057	3923415
1057	3143888
1057	122070
1057	8894145
1057	143033
1057	5569704
1057	4549983
1057	2831474
1057	94013
1057	6401017
1057	5742016
1057	745312
1057	8556342
1057	1795274
1057	5035096
1057	6690077
1057	6895524
1057	7895965
1057	3667458
1057	4714638
1057	513514
1057	7501865
1057	5224727
1057	2016488
1057	7716209
1057	6838733
1057	3813965
1057	2330226
1057	135018
1057	358092
1057	6799284
1057	6713081
1057	1752803
1057	1474914
411	4005487
411	6538284
411	7477546
411	2396082
411	7963204
411	2175808
411	7470697
411	3054741
411	32815
411	6704113
411	5402193
411	192827
411	3613811
411	5101404
411	2862170
411	4257137
411	6471448
411	1806142
411	5317123
411	1058443
411	680709
411	8038509
411	8417242
411	1115887
411	4841878
411	840921
1017	2393612
1017	6608127
1017	3797684
1017	1060835
1017	4315582
1017	7407451
1017	1613400
1017	3945103
1017	4004715
1017	939590
1017	8354451
1017	2864082
1017	3884101
1017	1544434
1017	7756550
1017	484558
1017	8604317
1017	4076828
1017	3809094
1017	2096887
1017	6322343
1017	7754805
1017	1555167
296	7837017
296	4885779
296	2638119
296	905505
296	4045051
296	3269258
296	5935251
296	7563290
296	6843790
296	8120706
296	83365
296	1637442
296	3381997
296	4271180
296	1189699
296	2494561
296	237322
296	4769589
296	8063421
296	92704
296	5455902
296	5570239
296	1308094
296	325707
296	5372410
296	1626034
296	2368417
296	8515443
296	1718255
296	5472859
296	5685592
296	3984663
296	469607
844	5095250
844	1793734
844	5495642
844	3732173
844	3462696
844	2337141
844	6489349
844	3108970
844	6509217
844	489116
844	367013
844	5734612
844	3945407
844	8436026
844	55936
844	5996273
844	6707458
844	6023511
844	8877875
844	6392563
420	8375259
420	7459647
420	8691173
420	2615106
420	5819698
420	1252600
420	8072453
420	5842126
420	3144769
420	5798100
420	26250
420	7026112
420	1447480
420	6790948
420	2232813
420	4152225
420	3732017
420	8183977
420	894429
420	649548
420	543477
420	3068486
420	829594
420	3800124
420	3886591
420	8412884
420	5351295
420	1563694
420	4108809
420	2454430
420	1685435
420	4275266
420	1076239
420	4020965
420	7546789
420	7651034
420	260207
420	5317450
420	6746208
420	8532381
420	4659125
420	3257331
420	4654188
420	4399278
420	8318910
420	4947447
420	4650332
420	7955371
420	3055261
420	5622704
420	5622244
420	3028065
420	5307109
420	1381264
420	2113773
960	2687472
960	4884537
960	684244
960	4700968
960	5856703
960	2361990
960	1002613
960	6921531
960	5028492
960	7764238
960	2701641
523	7885740
523	2886281
523	7295857
523	8692877
523	6974025
523	5017721
523	6048043
523	807999
325	4792259
325	4938016
325	7320257
325	6032193
325	3248792
325	6735069
325	6258581
325	4902043
325	4062749
325	5982322
325	1353127
325	6742950
325	8524239
325	6393618
325	3299155
325	6661481
325	1135318
325	4976557
325	5451788
325	3112608
325	3113853
325	2124056
325	5766216
325	6256447
325	8218631
325	8578522
325	1224741
325	6373364
325	4290561
325	3868569
325	450953
325	4968459
543	2446305
543	6091523
543	8409184
543	2486396
543	766422
543	65132
543	4972250
543	2120160
543	6685871
543	5009510
543	1244073
543	5305546
543	3422635
543	4867059
543	1568694
543	2364000
543	4343670
543	8862475
543	2377020
543	7044763
543	1980428
543	562705
543	6336555
543	1638264
543	6373844
543	785218
543	5971858
543	8316159
543	4430223
543	5608358
543	7364101
543	4010758
543	7161392
543	7194482
543	6121929
543	8507015
1559	2319118
1559	4561677
1559	4192849
1559	6352391
1559	3184367
1559	8628622
1559	6768222
1559	8240840
1559	2353740
1559	479500
1559	3626533
1559	1130815
1559	3456121
1559	5991011
1559	7028121
1559	5552046
1559	6610030
1559	738996
1559	6965686
1559	1992012
1559	4555847
1559	2094689
1559	911043
1559	803100
1559	631766
1559	6491616
1559	1635108
1559	5432346
1559	2439288
1559	3147157
1559	5415568
1559	5774705
1559	4326433
1559	5661746
1559	5910900
1559	8217194
1559	2383475
1559	8019341
1559	2673682
1559	6086062
1559	2750460
1559	3647061
1559	3780658
1559	7070931
1559	8029600
1559	2032497
1559	6751026
1559	6225673
1559	6883613
1559	2234088
1559	8701264
1559	1999620
1559	1267539
1559	3241351
1559	3010063
1559	686030
1559	17645
1559	7617382
1559	4465845
1559	1689526
1559	219070
1559	6922525
1559	4367032
1559	4906460
1559	5583649
1559	7202234
1559	4736221
1559	7575624
1559	1021132
1258	3434454
1258	2628061
1258	6520180
1258	8787064
1258	3393608
1258	5650709
1258	6739816
1258	8694448
1258	8253608
1258	8560664
1258	1373692
1258	8452005
1258	5854285
1258	6211020
1258	20782
1258	2853475
1258	2654142
1258	2748133
1258	8605280
1258	2246613
1258	1790212
1258	4343294
1258	99888
1258	6901575
1258	7523394
1258	6969759
1258	6847021
1258	2796616
1258	973990
1258	8465785
1258	8920805
1258	3750298
